date,customer_id,region,purchase_frequency,days_since_last_purchase,avg_basket_size,payment_delay_days,returns_count,churn_probability,churn_flag
2024-03-31,CUST_1388,Ahmedabad,6.4,0,925.19,2,0,0.077,0
2024-03-31,CUST_1163,Delhi,7.3,10,3418.68,5,0,0.037,0
2024-03-31,CUST_1337,Ahmedabad,7.2,9,1544.01,0,0,0.043,0
2024-03-31,CUST_1468,Hyderabad,6.5,16,2851.53,7,0,0.078,0
2024-03-31,CUST_1300,Chennai,7.8,12,695.5,0,0,0.027,0
2024-03-31,CUST_1298,Delhi,5.0,21,2763.51,0,0,0.044,0
2024-03-31,CUST_1068,Bangalore,7.0,0,2157.58,0,0,0.022,0
2024-03-31,CUST_1295,Hyderabad,7.6,0,4655.6,0,0,0.022,0
2024-03-31,CUST_1002,Delhi,4.1,15,507.86,0,1,0.057,0
2024-03-31,CUST_1036,Bangalore,8.3,8,2244.25,0,0,0.034,0
2024-03-31,CUST_1000,Pune,7.9,13,4391.96,1,0,0.071,0
2024-03-31,CUST_1359,Bangalore,9.5,0,606.47,2,0,0.037,0
2024-03-31,CUST_1402,Bangalore,7.1,28,3636.56,7,0,0.232,0
2024-03-31,CUST_1170,Chennai,5.7,10,2341.36,0,0,0.07,0
2024-03-31,CUST_1413,Ahmedabad,6.9,44,2690.47,17,2,0.345,0
2024-03-31,CUST_1222,Mumbai,6.3,10,1068.45,0,0,0.042,0
2024-03-31,CUST_1492,Bangalore,7.0,36,3198.84,11,0,0.067,0
2024-03-31,CUST_1428,Chennai,8.2,0,3889.3,0,0,0.058,0
2024-03-31,CUST_1390,Bangalore,5.9,2,3722.52,0,0,0.05,0
2024-03-31,CUST_1386,Pune,3.5,0,1472.5,1,0,0.027,0
2024-03-31,CUST_1233,Hyderabad,7.8,6,2522.0,0,0,0.02,0
2024-03-31,CUST_1274,Bangalore,5.4,2,2192.86,0,0,0.048,0
2024-03-31,CUST_1286,Pune,8.5,0,2596.75,2,0,0.027,0
2024-03-31,CUST_1482,Bangalore,10.2,10,2688.56,7,0,0.016,0
2024-03-31,CUST_1221,Kolkata,7.6,0,3183.59,0,2,0.016,0
2024-03-31,CUST_1495,Delhi,8.7,29,2404.6,3,0,0.251,0
2024-03-31,CUST_1160,Hyderabad,8.4,17,2409.54,0,0,0.039,0
2024-03-31,CUST_1089,Delhi,6.8,3,3553.52,0,0,0.056,0
2024-03-31,CUST_1291,Pune,5.3,10,2635.33,4,1,0.074,0
2024-03-31,CUST_1045,Delhi,7.2,0,2832.82,5,0,0.066,0
2024-03-31,CUST_1259,Mumbai,9.9,18,1961.98,2,0,0.067,0
2024-03-31,CUST_1227,Delhi,4.4,0,1727.7,0,0,0.017,0
2024-03-31,CUST_1356,Kolkata,6.9,10,4350.91,0,0,0.079,0
2024-03-31,CUST_1460,Hyderabad,7.4,0,2652.86,5,1,0.065,0
2024-03-31,CUST_1107,Delhi,8.1,4,2889.22,8,0,0.058,0
2024-03-31,CUST_1135,Mumbai,6.4,6,2546.84,0,0,0.014,0
2024-03-31,CUST_1081,Chennai,6.5,5,3408.39,0,0,0.051,0
2024-03-31,CUST_1072,Ahmedabad,6.8,17,3669.81,0,2,0.063,0
2024-03-31,CUST_1474,Ahmedabad,6.0,20,919.78,2,0,0.075,0
2024-03-31,CUST_1473,Chennai,5.1,13,2827.1,3,0,0.151,0
2024-03-31,CUST_1245,Ahmedabad,9.6,10,1515.55,4,0,0.038,0
2024-03-31,CUST_1252,Delhi,4.6,21,1469.03,17,0,0.284,0
2024-03-31,CUST_1439,Pune,5.8,67,3862.94,14,0,0.289,0
2024-03-31,CUST_1127,Mumbai,5.5,9,4652.19,1,0,0.035,0
2024-03-31,CUST_1075,Kolkata,9.8,18,4280.94,1,1,0.16,0
2024-03-31,CUST_1442,Mumbai,9.5,4,1448.11,6,1,0.065,0
2024-03-31,CUST_1183,Delhi,5.5,0,2747.8,0,0,0.057,0
2024-03-31,CUST_1477,Ahmedabad,6.9,0,655.36,0,0,0.036,0
2024-03-31,CUST_1243,Hyderabad,8.0,0,4574.59,0,0,0.015,0
2024-03-31,CUST_1005,Bangalore,6.5,2,1010.76,2,0,0.078,0
2024-03-31,CUST_1365,Kolkata,5.3,2,3536.06,0,0,0.028,0
2024-03-31,CUST_1242,Ahmedabad,6.6,26,3988.82,5,0,0.011,0
2024-03-31,CUST_1341,Chennai,10.2,0,2156.87,4,0,0.018,0
2024-03-31,CUST_1210,Pune,3.4,0,3846.56,0,0,0.033,0
2024-03-31,CUST_1226,Hyderabad,7.4,3,1913.72,6,0,0.062,0
2024-03-31,CUST_1363,Bangalore,7.4,4,1304.75,0,1,0.05,0
2024-03-31,CUST_1462,Pune,10.4,24,1376.68,8,0,0.024,0
2024-03-31,CUST_1179,Bangalore,4.2,2,4085.99,0,0,0.039,0
2024-03-31,CUST_1373,Ahmedabad,3.2,19,4013.96,0,0,0.07,0
2024-03-31,CUST_1449,Delhi,4.6,3,4583.78,0,0,0.038,0
2024-03-31,CUST_1255,Hyderabad,10.0,4,3299.38,3,0,0.039,0
2024-03-31,CUST_1237,Chennai,5.3,1,3374.81,0,0,0.032,0
2024-03-31,CUST_1408,Delhi,3.8,11,1446.42,0,0,0.049,0
2024-03-31,CUST_1159,Chennai,7.3,5,1192.4,0,0,0.021,0
2024-03-31,CUST_1269,Bangalore,6.9,0,1485.45,8,0,0.052,0
2024-03-31,CUST_1366,Delhi,4.8,24,3671.38,4,0,0.059,0
2024-03-31,CUST_1123,Delhi,3.8,10,730.54,3,0,0.042,0
2024-03-31,CUST_1444,Kolkata,8.8,23,2145.95,5,0,0.07,0
2024-03-31,CUST_1048,Chennai,3.1,53,2710.2,15,1,0.338,0
2024-03-31,CUST_1186,Bangalore,5.8,7,540.94,0,0,0.021,0
2024-03-31,CUST_1446,Delhi,5.8,2,4035.41,0,1,0.023,0
2024-03-31,CUST_1217,Kolkata,7.2,25,4670.08,5,0,0.046,0
2024-03-31,CUST_1435,Pune,8.8,0,1931.64,11,0,0.019,0
2024-03-31,CUST_1470,Hyderabad,7.6,5,2526.32,0,0,0.022,0
2024-03-31,CUST_1451,Ahmedabad,6.0,3,2560.45,0,0,0.073,0
2024-03-31,CUST_1387,Ahmedabad,5.6,31,809.4,11,1,0.336,1
2024-03-31,CUST_1450,Mumbai,8.5,12,1274.21,5,0,0.04,0
2024-03-31,CUST_1314,Mumbai,7.2,10,2834.39,5,0,0.072,0
2024-03-31,CUST_1441,Chennai,6.2,6,1213.5,2,0,0.037,0
2024-03-31,CUST_1391,Ahmedabad,8.9,12,3926.14,0,0,0.048,0
2024-03-31,CUST_1207,Hyderabad,8.6,4,3342.96,3,0,0.033,0
2024-03-31,CUST_1223,Pune,9.3,9,2490.8,11,0,0.038,0
2024-03-31,CUST_1076,Mumbai,4.6,6,2596.44,10,0,0.059,0
2024-03-31,CUST_1198,Delhi,7.8,29,3665.65,3,0,0.021,0
2024-03-31,CUST_1325,Ahmedabad,6.7,21,669.89,2,0,0.044,0
2024-03-31,CUST_1304,Kolkata,7.0,0,4777.26,0,0,0.016,0
2024-03-31,CUST_1020,Pune,6.9,0,621.6,14,0,0.044,0
2024-03-31,CUST_1247,Hyderabad,5.1,27,2070.27,9,0,0.184,0
2024-03-31,CUST_1406,Mumbai,7.7,5,3959.14,9,1,0.072,0
2024-03-31,CUST_1192,Kolkata,11.0,0,4347.71,0,0,0.076,0
2024-03-31,CUST_1346,Mumbai,10.4,8,4428.3,0,0,0.072,0
2024-03-31,CUST_1059,Hyderabad,6.6,0,4406.04,0,0,0.035,0
2024-03-31,CUST_1030,Hyderabad,6.8,10,1763.49,6,0,0.074,0
2024-03-31,CUST_1216,Delhi,7.4,1,824.9,1,0,0.011,0
2024-03-31,CUST_1256,Chennai,6.3,0,1163.71,2,0,0.05,0
2024-03-31,CUST_1063,Bangalore,10.1,0,3811.38,0,0,0.053,0
2024-03-31,CUST_1165,Mumbai,6.2,0,2133.63,0,0,0.062,0
2024-03-31,CUST_1355,Mumbai,7.9,1,3305.24,0,0,0.067,0
2024-03-31,CUST_1128,Mumbai,3.7,43,3178.38,2,0,0.303,0
2024-03-31,CUST_1146,Delhi,7.6,0,3032.54,0,0,0.014,0
2024-03-31,CUST_1143,Kolkata,6.5,22,4079.3,0,0,0.066,0
2024-03-31,CUST_1136,Delhi,10.8,18,1320.96,0,0,0.043,0
2024-03-31,CUST_1361,Delhi,10.3,12,2362.0,1,0,0.028,0
2024-03-31,CUST_1393,Pune,9.0,37,2579.05,3,1,0.194,0
2024-03-31,CUST_1098,Ahmedabad,9.8,1,4191.39,0,0,0.067,0
2024-03-31,CUST_1385,Mumbai,3.7,0,3741.07,6,2,0.075,0
2024-03-31,CUST_1219,Chennai,11.1,28,3250.16,5,0,0.056,0
2024-03-31,CUST_1156,Chennai,7.5,15,2039.76,0,0,0.056,0
2024-03-31,CUST_1200,Delhi,7.1,3,4564.4,7,0,0.078,0
2024-03-31,CUST_1481,Delhi,8.8,6,2467.96,1,0,0.044,0
2024-03-31,CUST_1116,Ahmedabad,13.0,33,4563.32,0,0,0.071,0
2024-03-31,CUST_1054,Delhi,7.2,0,2769.52,0,0,0.038,0
2024-03-31,CUST_1396,Ahmedabad,5.7,0,2957.7,1,0,0.013,0
2024-03-31,CUST_1484,Pune,8.6,0,2768.89,4,0,0.02,0
2024-03-31,CUST_1253,Pune,5.2,21,3955.41,0,0,0.076,0
2024-03-31,CUST_1060,Chennai,4.5,15,732.1,0,1,0.074,0
2024-03-31,CUST_1464,Chennai,7.3,16,2197.15,0,1,0.076,0
2024-03-31,CUST_1178,Ahmedabad,4.2,43,3929.66,12,0,0.275,0
2024-03-31,CUST_1055,Pune,6.6,31,452.78,2,3,0.319,0
2024-04-30,CUST_1349,Ahmedabad,10.7,19,3389.94,0,0,0.053,0
2024-04-30,CUST_1462,Ahmedabad,4.6,19,3773.01,0,0,0.024,0
2024-04-30,CUST_1157,Pune,5.5,0,4165.12,0,0,0.036,0
2024-04-30,CUST_1228,Delhi,5.1,35,3416.52,2,0,0.056,0
2024-04-30,CUST_1238,Kolkata,9.3,26,3858.74,0,0,0.073,0
2024-04-30,CUST_1456,Delhi,6.6,28,3330.28,0,0,0.065,0
2024-04-30,CUST_1121,Kolkata,5.3,11,2564.0,2,0,0.075,0
2024-04-30,CUST_1466,Pune,7.9,0,4741.76,0,0,0.025,0
2024-04-30,CUST_1066,Mumbai,9.9,0,2923.68,10,0,0.067,0
2024-04-30,CUST_1248,Delhi,6.5,0,2784.02,2,1,0.038,0
2024-04-30,CUST_1362,Ahmedabad,7.6,10,2952.25,0,0,0.059,0
2024-04-30,CUST_1179,Ahmedabad,8.0,21,2443.12,12,0,0.039,0
2024-04-30,CUST_1092,Hyderabad,6.4,34,860.59,17,1,0.238,0
2024-04-30,CUST_1268,Delhi,8.3,1,2517.31,4,0,0.017,0
2024-04-30,CUST_1323,Delhi,7.7,7,4826.84,4,0,0.066,0
2024-04-30,CUST_1372,Pune,8.9,9,3974.32,6,0,0.024,0
2024-04-30,CUST_1264,Kolkata,11.5,7,3918.33,0,0,0.022,0
2024-04-30,CUST_1079,Pune,7.1,0,4552.84,4,1,0.069,0
2024-04-30,CUST_1395,Mumbai,9.4,0,1585.97,0,0,0.016,0
2024-04-30,CUST_1005,Delhi,5.6,3,709.95,0,0,0.078,0
2024-04-30,CUST_1303,Delhi,7.0,11,1883.01,3,1,0.067,1
2024-04-30,CUST_1176,Chennai,10.6,1,2713.63,0,1,0.062,0
2024-04-30,CUST_1027,Bangalore,9.1,10,2310.31,10,0,0.03,0
2024-04-30,CUST_1317,Delhi,0.5,42,3920.81,6,0,0.314,0
2024-04-30,CUST_1467,Delhi,8.6,8,1415.97,0,0,0.063,0
2024-04-30,CUST_1495,Kolkata,2.5,48,3969.92,6,0,0.251,0
2024-04-30,CUST_1156,Ahmedabad,7.6,8,4566.02,9,0,0.056,0
2024-04-30,CUST_1429,Pune,9.2,11,916.79,4,0,0.048,1
2024-04-30,CUST_1479,Hyderabad,7.5,1,3029.49,1,0,0.079,0
2024-04-30,CUST_1470,Chennai,10.8,0,4491.84,0,0,0.022,0
2024-04-30,CUST_1312,Ahmedabad,6.2,1,1100.85,0,0,0.017,0
2024-04-30,CUST_1356,Hyderabad,10.9,16,2441.93,2,1,0.079,0
2024-04-30,CUST_1435,Pune,6.7,0,2037.0,15,0,0.019,0
2024-04-30,CUST_1002,Bangalore,8.6,2,504.87,4,0,0.057,0
2024-04-30,CUST_1169,Chennai,9.4,11,2473.32,0,1,0.073,0
2024-04-30,CUST_1259,Kolkata,7.1,9,2223.94,0,0,0.067,0
2024-04-30,CUST_1021,Mumbai,7.9,0,2350.5,4,0,0.051,0
2024-04-30,CUST_1290,Pune,9.3,1,1590.08,0,0,0.053,0
2024-04-30,CUST_1285,Mumbai,8.8,8,3933.66,5,0,0.031,0
2024-04-30,CUST_1321,Kolkata,10.0,4,553.66,4,0,0.018,0
2024-04-30,CUST_1240,Chennai,4.9,15,1303.9,5,0,0.066,0
2024-04-30,CUST_1030,Bangalore,1.4,4,804.77,0,0,0.074,0
2024-04-30,CUST_1325,Bangalore,5.2,17,2288.91,0,0,0.044,0
2024-04-30,CUST_1236,Pune,8.7,0,3986.71,5,0,0.05,0
2024-04-30,CUST_1396,Delhi,6.5,0,2389.75,6,0,0.013,0
2024-04-30,CUST_1392,Chennai,8.5,0,1653.37,4,0,0.027,0
2024-04-30,CUST_1304,Kolkata,5.2,1,1521.3,10,0,0.016,0
2024-04-30,CUST_1035,Hyderabad,6.8,0,1595.24,8,0,0.046,0
2024-04-30,CUST_1451,Delhi,8.9,0,3276.85,4,0,0.073,0
2024-04-30,CUST_1307,Mumbai,4.0,8,1648.79,2,0,0.039,0
2024-04-30,CUST_1391,Ahmedabad,7.9,14,4202.5,2,0,0.048,0
2024-04-30,CUST_1046,Chennai,5.7,6,1908.73,8,0,0.065,0
2024-04-30,CUST_1390,Kolkata,9.9,23,2000.1,2,0,0.05,0
2024-04-30,CUST_1460,Bangalore,8.5,16,1840.26,9,1,0.065,0
2024-04-30,CUST_1182,Hyderabad,9.0,23,2505.25,1,0,0.047,0
2024-04-30,CUST_1383,Bangalore,4.5,15,2574.76,0,0,0.051,0
2024-04-30,CUST_1269,Bangalore,5.8,15,3063.71,5,0,0.052,0
2024-04-30,CUST_1283,Delhi,8.3,5,1308.96,0,0,0.052,0
2024-04-30,CUST_1111,Delhi,7.5,1,578.98,0,0,0.039,0
2024-04-30,CUST_1428,Chennai,10.3,0,3840.79,0,0,0.058,0
2024-04-30,CUST_1130,Mumbai,9.0,4,3695.19,8,0,0.012,0
2024-04-30,CUST_1183,Hyderabad,5.0,12,4370.31,3,0,0.057,0
2024-04-30,CUST_1093,Pune,1.1,4,3838.37,0,0,0.045,0
2024-04-30,CUST_1133,Kolkata,8.2,0,1642.14,1,0,0.011,0
2024-04-30,CUST_1440,Kolkata,8.8,16,4433.2,0,0,0.014,0
2024-04-30,CUST_1160,Pune,5.8,8,3386.11,5,0,0.039,0
2024-04-30,CUST_1141,Kolkata,8.3,4,1304.47,0,0,0.024,0
2024-04-30,CUST_1208,Ahmedabad,8.4,9,3190.63,0,0,0.042,0
2024-04-30,CUST_1474,Kolkata,7.5,25,2472.36,9,0,0.075,0
2024-04-30,CUST_1352,Hyderabad,6.8,0,908.6,0,0,0.017,0
2024-04-30,CUST_1249,Delhi,9.8,0,3381.63,5,0,0.012,0
2024-04-30,CUST_1172,Kolkata,8.6,0,1284.52,1,0,0.02,0
2024-04-30,CUST_1076,Mumbai,6.3,12,3055.8,0,0,0.059,0
2024-04-30,CUST_1047,Mumbai,9.1,2,4727.81,0,0,0.019,0
2024-04-30,CUST_1007,Hyderabad,5.9,0,1236.24,0,0,0.042,0
2024-04-30,CUST_1271,Hyderabad,3.7,0,4912.43,5,0,0.035,0
2024-04-30,CUST_1487,Bangalore,11.7,0,3922.87,5,0,0.053,0
2024-04-30,CUST_1406,Hyderabad,4.8,4,1207.54,6,0,0.072,0
2024-04-30,CUST_1052,Pune,10.9,4,1569.15,6,0,0.038,0
2024-04-30,CUST_1301,Ahmedabad,7.9,0,592.54,6,0,0.059,0
2024-04-30,CUST_1421,Mumbai,6.7,15,1735.8,3,0,0.054,0
2024-04-30,CUST_1144,Chennai,7.4,0,4064.61,1,0,0.042,0
2024-04-30,CUST_1109,Kolkata,8.2,8,4060.98,2,0,0.076,0
2024-04-30,CUST_1403,Mumbai,7.4,0,2562.99,3,1,0.016,0
2024-04-30,CUST_1347,Chennai,9.9,15,4083.91,0,0,0.021,0
2024-04-30,CUST_1279,Bangalore,7.0,0,1294.78,3,0,0.066,0
2024-04-30,CUST_1328,Ahmedabad,5.1,56,2362.11,6,0,0.344,0
2024-04-30,CUST_1009,Pune,5.5,0,4764.03,0,0,0.067,0
2024-04-30,CUST_1089,Chennai,6.3,0,3920.51,0,1,0.056,0
2024-04-30,CUST_1012,Delhi,7.5,50,1289.99,7,0,0.229,0
2024-04-30,CUST_1272,Hyderabad,6.0,46,2784.27,3,1,0.306,0
2024-04-30,CUST_1315,Pune,9.7,9,2056.18,5,0,0.043,0
2024-04-30,CUST_1393,Hyderabad,8.9,27,1739.34,4,0,0.194,0
2024-04-30,CUST_1211,Mumbai,8.7,0,3037.01,7,0,0.08,0
2024-04-30,CUST_1246,Kolkata,10.2,0,3270.21,0,1,0.071,0
2024-04-30,CUST_1058,Mumbai,7.5,2,1771.65,0,1,0.065,0
2024-04-30,CUST_1316,Mumbai,3.9,8,3572.48,6,0,0.078,0
2024-04-30,CUST_1049,Mumbai,9.0,11,1963.89,5,1,0.04,0
2024-04-30,CUST_1481,Kolkata,7.9,7,793.07,0,1,0.044,0
2024-04-30,CUST_1374,Kolkata,10.7,14,4600.61,3,0,0.038,0
2024-04-30,CUST_1302,Bangalore,5.0,10,3249.43,4,0,0.038,0
2024-04-30,CUST_1447,Bangalore,6.8,19,3292.5,0,0,0.06,0
2024-04-30,CUST_1054,Pune,7.8,8,3941.55,9,1,0.038,0
2024-04-30,CUST_1432,Pune,5.2,5,3897.55,0,0,0.038,0
2024-04-30,CUST_1025,Pune,6.0,10,1184.35,5,0,0.042,0
2024-04-30,CUST_1399,Chennai,7.7,0,3639.08,4,0,0.021,0
2024-04-30,CUST_1059,Mumbai,8.3,10,2509.2,0,0,0.035,0
2024-04-30,CUST_1069,Hyderabad,2.2,0,1210.46,0,0,0.032,0
2024-04-30,CUST_1198,Mumbai,5.7,0,4469.84,0,0,0.021,0
2024-04-30,CUST_1461,Ahmedabad,9.1,21,1488.73,4,0,0.062,0
2024-04-30,CUST_1294,Pune,8.2,0,2964.22,4,1,0.049,0
2024-04-30,CUST_1224,Mumbai,8.3,5,786.19,0,0,0.065,0
2024-04-30,CUST_1173,Ahmedabad,6.9,12,4384.94,1,0,0.014,0
2024-04-30,CUST_1123,Kolkata,10.0,11,856.77,8,0,0.042,0
2024-04-30,CUST_1297,Kolkata,5.2,0,4098.62,3,1,0.03,0
2024-04-30,CUST_1375,Pune,4.2,2,4527.24,0,0,0.014,0
2024-04-30,CUST_1345,Chennai,11.6,0,2781.85,0,0,0.026,0
2024-04-30,CUST_1166,Chennai,8.8,3,4041.26,0,0,0.072,0
2024-04-30,CUST_1441,Hyderabad,7.6,7,2280.23,5,0,0.037,0
2024-04-30,CUST_1067,Delhi,9.5,10,3726.9,4,0,0.036,0
2024-04-30,CUST_1086,Delhi,3.5,9,641.79,0,0,0.076,0
2024-04-30,CUST_1247,Pune,1.9,17,1486.51,2,0,0.184,0
2024-04-30,CUST_1410,Bangalore,3.1,5,3058.68,3,1,0.076,0
2024-04-30,CUST_1484,Delhi,6.3,24,4942.25,3,0,0.02,0
2024-04-30,CUST_1281,Mumbai,8.9,0,2254.25,3,0,0.012,0
2024-04-30,CUST_1221,Chennai,6.9,0,2558.29,4,0,0.016,0
2024-04-30,CUST_1478,Pune,7.3,0,1087.95,7,0,0.072,0
2024-04-30,CUST_1464,Pune,10.7,31,1649.96,7,0,0.076,0
2024-04-30,CUST_1087,Bangalore,6.9,12,2523.04,4,0,0.033,0
2024-04-30,CUST_1239,Ahmedabad,11.4,0,1513.32,2,0,0.035,0
2024-04-30,CUST_1041,Pune,6.8,12,4795.11,4,0,0.074,0
2024-04-30,CUST_1107,Bangalore,6.1,8,1401.68,1,0,0.058,0
2024-04-30,CUST_1365,Chennai,11.2,0,4125.27,2,0,0.028,0
2024-04-30,CUST_1493,Pune,8.5,11,1070.15,0,0,0.034,0
2024-04-30,CUST_1422,Bangalore,6.2,31,2863.25,1,0,0.07,0
2024-04-30,CUST_1405,Delhi,6.8,0,1155.49,5,0,0.058,0
2024-04-30,CUST_1220,Hyderabad,4.8,17,2194.89,5,0,0.044,0
2024-04-30,CUST_1299,Delhi,9.0,12,2115.16,0,0,0.069,0
2024-04-30,CUST_1186,Hyderabad,4.6,7,741.63,0,0,0.021,0
2024-04-30,CUST_1063,Pune,5.0,4,2618.85,5,0,0.053,0
2024-04-30,CUST_1394,Delhi,10.2,12,2505.72,0,0,0.015,0
2024-04-30,CUST_1154,Pune,8.9,3,3748.22,0,1,0.026,0
2024-04-30,CUST_1416,Pune,8.0,0,3120.02,10,1,0.055,0
2024-04-30,CUST_1062,Delhi,11.1,0,873.22,0,0,0.049,0
2024-04-30,CUST_1293,Ahmedabad,3.1,9,1531.25,10,0,0.041,0
2024-04-30,CUST_1288,Bangalore,10.3,5,2516.22,0,0,0.037,0
2024-04-30,CUST_1319,Hyderabad,7.3,0,4189.91,7,1,0.049,0
2024-04-30,CUST_1215,Chennai,11.4,0,3004.42,5,0,0.034,0
2024-04-30,CUST_1151,Pune,7.7,4,1175.62,0,0,0.014,0
2024-04-30,CUST_1326,Chennai,3.6,0,1985.74,6,2,0.048,0
2024-04-30,CUST_1267,Bangalore,7.3,0,3682.22,2,0,0.077,0
2024-04-30,CUST_1468,Pune,4.1,0,3450.54,0,0,0.078,0
2024-04-30,CUST_1313,Bangalore,6.2,15,4116.86,0,0,0.035,0
2024-04-30,CUST_1060,Delhi,6.4,15,2718.53,4,1,0.074,0
2024-04-30,CUST_1324,Bangalore,5.6,8,4414.0,0,1,0.077,0
2024-04-30,CUST_1162,Pune,8.6,1,1823.82,0,0,0.02,0
2024-04-30,CUST_1308,Bangalore,5.4,76,2665.12,16,1,0.35,1
2024-04-30,CUST_1252,Pune,4.7,63,2141.37,13,3,0.284,0
2024-04-30,CUST_1254,Chennai,5.3,12,4236.6,0,0,0.063,0
2024-04-30,CUST_1263,Chennai,8.2,0,2038.01,7,1,0.078,0
2024-04-30,CUST_1369,Kolkata,11.2,21,642.43,0,0,0.042,0
2024-04-30,CUST_1129,Pune,8.8,4,3850.97,0,0,0.065,0
2024-04-30,CUST_1202,Delhi,9.0,1,4298.66,0,0,0.044,0
2024-04-30,CUST_1190,Delhi,7.4,0,808.64,4,0,0.045,0
2024-04-30,CUST_1398,Kolkata,3.9,0,4121.03,0,0,0.04,0
2024-04-30,CUST_1408,Kolkata,7.0,0,997.74,2,0,0.049,0
2024-04-30,CUST_1234,Bangalore,12.2,0,1770.15,2,0,0.029,0
2024-04-30,CUST_1368,Chennai,5.6,11,2525.86,0,0,0.039,0
2024-04-30,CUST_1233,Pune,8.5,4,930.98,0,1,0.02,0
2024-04-30,CUST_1438,Bangalore,5.6,0,1212.92,4,0,0.03,0
2024-04-30,CUST_1023,Chennai,7.0,0,1234.26,5,0,0.01,0
2024-04-30,CUST_1333,Pune,10.8,5,3637.38,2,0,0.022,0
2024-04-30,CUST_1010,Delhi,5.6,5,4437.25,0,0,0.051,0
2024-04-30,CUST_1492,Hyderabad,5.2,0,2374.6,4,1,0.067,0
2024-04-30,CUST_1364,Ahmedabad,5.4,26,2057.22,3,0,0.203,0
2024-04-30,CUST_1499,Ahmedabad,5.4,15,1056.64,0,0,0.076,0
2024-04-30,CUST_1088,Bangalore,7.7,10,1856.14,0,0,0.02,0
2024-04-30,CUST_1266,Kolkata,10.1,10,2229.25,0,0,0.049,0
2024-04-30,CUST_1404,Kolkata,7.6,8,2684.24,4,0,0.051,0
2024-04-30,CUST_1420,Delhi,7.8,12,1360.01,0,0,0.034,0
2024-04-30,CUST_1341,Bangalore,8.2,0,3477.48,0,0,0.018,0
2024-04-30,CUST_1170,Hyderabad,5.8,6,3392.11,0,0,0.07,0
2024-04-30,CUST_1450,Ahmedabad,9.0,2,3990.17,6,0,0.04,0
2024-04-30,CUST_1298,Bangalore,8.1,0,3650.17,0,0,0.044,0
2024-04-30,CUST_1491,Mumbai,5.5,0,1537.86,5,0,0.023,0
2024-04-30,CUST_1097,Kolkata,7.8,7,913.53,2,0,0.044,0
2024-04-30,CUST_1006,Chennai,10.6,8,1145.11,2,0,0.035,0
2024-04-30,CUST_1128,Kolkata,4.1,40,3301.87,8,3,0.303,0
2024-04-30,CUST_1367,Hyderabad,5.7,31,2323.45,12,0,0.226,0
2024-04-30,CUST_1175,Chennai,5.8,0,1427.34,0,0,0.035,0
2024-04-30,CUST_1409,Chennai,7.7,3,2628.07,1,0,0.018,0
2024-04-30,CUST_1258,Chennai,8.3,21,2693.14,0,0,0.08,0
2024-04-30,CUST_1363,Hyderabad,6.7,12,4612.01,5,0,0.05,0
2024-04-30,CUST_1381,Kolkata,7.8,24,3336.69,0,0,0.045,0
2024-04-30,CUST_1389,Ahmedabad,5.4,25,4251.94,2,0,0.173,0
2024-04-30,CUST_1126,Delhi,12.4,12,892.63,5,0,0.069,0
2024-04-30,CUST_1448,Mumbai,4.3,51,2521.87,4,2,0.306,0
2024-04-30,CUST_1423,Kolkata,4.3,0,1164.31,1,0,0.042,0
2024-04-30,CUST_1473,Hyderabad,8.5,30,543.8,11,0,0.151,0
2024-04-30,CUST_1276,Pune,6.3,0,2793.91,0,0,0.013,0
2024-05-30,CUST_1276,Mumbai,6.9,11,1548.08,4,0,0.013,0
2024-05-30,CUST_1486,Mumbai,8.0,16,1914.84,7,0,0.036,0
2024-05-30,CUST_1244,Kolkata,7.1,8,4451.68,7,1,0.049,0
2024-05-30,CUST_1119,Kolkata,6.9,32,884.47,0,1,0.188,0
2024-05-30,CUST_1226,Kolkata,11.3,24,4697.25,1,0,0.062,0
2024-05-30,CUST_1384,Mumbai,9.9,0,4858.2,1,0,0.01,0
2024-05-30,CUST_1170,Mumbai,7.1,0,3873.27,3,0,0.07,0
2024-05-30,CUST_1219,Pune,7.4,22,3297.3,0,0,0.056,0
2024-05-30,CUST_1422,Chennai,6.2,0,1144.51,4,0,0.07,0
2024-05-30,CUST_1045,Bangalore,8.5,14,1557.89,3,0,0.066,1
2024-05-30,CUST_1214,Bangalore,7.4,17,1824.95,18,0,0.056,0
2024-05-30,CUST_1447,Kolkata,8.6,6,2987.07,6,0,0.06,0
2024-05-30,CUST_1285,Ahmedabad,5.2,0,3070.1,0,1,0.031,0
2024-05-30,CUST_1385,Chennai,10.1,16,3299.66,3,0,0.075,0
2024-05-30,CUST_1062,Bangalore,6.7,1,3648.66,3,0,0.049,0
2024-05-30,CUST_1158,Hyderabad,5.8,19,4613.0,0,0,0.027,0
2024-05-30,CUST_1477,Pune,6.9,4,4668.72,0,0,0.036,0
2024-05-30,CUST_1358,Bangalore,6.9,27,3769.35,0,0,0.242,0
2024-05-30,CUST_1099,Pune,6.8,11,2059.87,0,0,0.059,0
2024-05-30,CUST_1366,Delhi,8.0,12,3718.77,3,0,0.059,0
2024-05-30,CUST_1324,Ahmedabad,6.5,36,2025.07,0,0,0.077,0
2024-05-30,CUST_1237,Delhi,7.8,0,3741.43,1,0,0.032,0
2024-05-30,CUST_1334,Pune,4.8,12,3850.26,4,1,0.075,0
2024-05-30,CUST_1178,Pune,6.7,43,871.9,1,1,0.275,0
