date,region,category,channel,revenue,units_sold,orders,avg_order_value,cost,margin,margin_pct,anomaly_flag
2024-07-15,Bangalore,FMCG-Personal Care,Modern Trade,180372.29,2601,72,2505.17,130104.14,50268.15,0.307,0
2024-07-15,Bangalore,FMCG-Home Care,Export,160214.71,1582,51,3141.46,120077.31,40137.4,0.237,0
2024-07-15,Bangalore,FMCG-Health,E-Commerce,155670.88,2669,86,1810.13,113556.63,42114.25,0.243,0
2024-07-15,Chennai,FMCG-Food,General Trade,384249.55,6849,152,2527.96,274744.25,109505.29,0.296,0
2024-07-15,Chennai,FMCG-Beverage,General Trade,196840.33,1175,90,2187.11,133698.35,63141.98,0.308,0
2024-07-15,Chennai,FMCG-Personal Care,Institutional,232718.29,1295,37,6289.68,170700.32,62017.97,0.25,0
2024-07-15,Chennai,FMCG-Home Care,General Trade,318784.02,2138,64,4981.0,176419.76,142364.26,0.4,0
2024-07-15,Chennai,FMCG-Health,Institutional,188185.02,1658,55,3421.55,132112.44,56072.58,0.313,0
2024-07-15,Kolkata,FMCG-Food,Export,191202.19,2105,131,1459.56,137297.86,53904.34,0.294,0
2024-07-15,Kolkata,FMCG-Beverage,Modern Trade,178117.25,2124,111,1604.66,131223.63,46893.62,0.254,0
2024-07-15,Kolkata,FMCG-Personal Care,Institutional,213669.97,2697,62,3446.29,152581.49,61088.48,0.269,0
2024-07-15,Kolkata,FMCG-Home Care,General Trade,321243.18,2261,98,3277.99,200983.01,120260.16,0.326,0
2024-07-15,Kolkata,FMCG-Health,Modern Trade,164678.35,1440,36,4574.4,104868.61,59809.74,0.353,0
2024-07-15,Hyderabad,FMCG-Food,E-Commerce,129532.3,829,26,4982.01,75282.68,54249.62,0.391,0
2024-07-15,Hyderabad,FMCG-Beverage,Modern Trade,258043.0,4091,123,2097.91,191926.88,66116.12,0.257,0
2024-07-15,Hyderabad,FMCG-Personal Care,Modern Trade,207257.19,2905,290,714.68,136571.55,70685.64,0.372,0
2024-07-15,Hyderabad,FMCG-Home Care,E-Commerce,250120.08,1396,45,5558.22,173250.19,76869.89,0.314,0
2024-07-15,Hyderabad,FMCG-Health,General Trade,325467.97,2214,65,5007.2,237299.02,88168.94,0.218,0
2024-07-15,Pune,FMCG-Food,Modern Trade,178420.78,2897,160,1115.13,112796.77,65624.01,0.37,0
2024-07-15,Pune,FMCG-Beverage,Institutional,188439.72,2319,46,4096.52,140394.13,48045.59,0.261,0
2024-07-15,Pune,FMCG-Personal Care,Modern Trade,185969.59,1078,46,4042.82,115096.94,70872.65,0.4,0
2024-07-15,Pune,FMCG-Home Care,Modern Trade,163746.4,2149,56,2924.04,94333.24,69413.17,0.4,0
2024-07-15,Pune,FMCG-Health,Modern Trade,228334.74,1590,49,4659.89,143168.51,85166.24,0.362,0
2024-07-15,Ahmedabad,FMCG-Food,Modern Trade,295722.5,1750,125,2365.78,199468.77,96253.73,0.328,0
2024-07-15,Ahmedabad,FMCG-Beverage,Export,193673.8,1217,24,8069.74,143650.64,50023.16,0.266,0
2024-07-15,Ahmedabad,FMCG-Personal Care,Modern Trade,166216.11,2086,160,1038.85,93265.45,72950.66,0.4,0
2024-07-15,Ahmedabad,FMCG-Home Care,Modern Trade,256046.05,1585,63,4064.22,145609.92,110436.13,0.4,0
2024-07-15,Ahmedabad,FMCG-Health,Institutional,132943.97,970,37,3593.08,74185.97,58758.0,0.4,0
2024-07-16,Mumbai,FMCG-Food,Institutional,233683.61,2685,86,2717.25,166883.65,66799.95,0.28,0
2024-07-16,Mumbai,FMCG-Beverage,Export,514323.14,10756,239,2151.98,337894.16,176428.98,0.336,0
2024-07-16,Mumbai,FMCG-Personal Care,General Trade,348799.02,2336,54,6459.24,224778.41,124020.61,0.364,0
2024-07-16,Mumbai,FMCG-Home Care,E-Commerce,900930.51,12182,420,2145.07,323165.14,118819.64,0.251,1
2024-07-16,Mumbai,FMCG-Health,Institutional,356552.9,1984,41,8696.41,234925.09,121627.81,0.337,0
2024-07-16,Delhi,FMCG-Food,General Trade,268777.74,2199,45,5972.84,173260.44,95517.3,0.351,0
2024-07-16,Delhi,FMCG-Beverage,E-Commerce,329472.35,4885,174,1893.52,187800.13,141672.22,0.4,0
2024-07-16,Delhi,FMCG-Personal Care,Modern Trade,427561.38,2428,173,2471.45,257320.95,170240.44,0.374,0
2024-07-16,Delhi,FMCG-Home Care,Export,354940.07,2996,176,2016.7,246830.23,108109.84,0.302,0
2024-07-16,Delhi,FMCG-Health,E-Commerce,226070.56,2770,60,3767.84,131724.72,94345.84,0.4,0
2024-07-16,Bangalore,FMCG-Food,Institutional,246339.16,2864,89,2767.86,174360.45,71978.72,0.291,0
2024-07-16,Bangalore,FMCG-Beverage,General Trade,367352.21,4111,158,2325.01,260163.37,107188.84,0.275,0
2024-07-16,Bangalore,FMCG-Personal Care,Institutional,228113.37,3962,220,1036.88,142250.6,85862.77,0.371,0
2024-07-16,Bangalore,FMCG-Home Care,Export,322719.19,5710,237,1361.68,208453.94,114265.25,0.365,0
2024-07-16,Bangalore,FMCG-Health,General Trade,197430.52,1146,63,3133.82,124508.38,72922.14,0.346,0
2024-07-16,Chennai,FMCG-Food,E-Commerce,386072.49,2226,117,3299.76,239488.21,146584.28,0.356,0
2024-07-16,Chennai,FMCG-Beverage,Institutional,285396.87,1803,180,1585.54,201391.95,84004.92,0.307,0
2024-07-16,Chennai,FMCG-Personal Care,Export,357930.11,2075,53,6753.4,228459.64,129470.48,0.357,0
2024-07-16,Chennai,FMCG-Home Care,General Trade,179829.05,1815,51,3526.06,129582.53,50246.51,0.284,0
2024-07-16,Chennai,FMCG-Health,Modern Trade,178827.7,1477,30,5960.92,115482.54,63345.16,0.384,0
2024-07-16,Kolkata,FMCG-Food,Export,302175.71,1768,41,7370.14,213527.29,88648.42,0.302,0
2024-07-16,Kolkata,FMCG-Beverage,Institutional,375116.17,2629,262,1431.74,244582.11,130534.05,0.333,0
2024-07-16,Kolkata,FMCG-Personal Care,Modern Trade,205358.14,2260,68,3019.97,133497.68,71860.46,0.37,0
2024-07-16,Kolkata,FMCG-Home Care,Export,238308.93,2360,60,3971.82,136740.07,101568.86,0.4,0
2024-07-16,Kolkata,FMCG-Health,General Trade,263222.42,2428,69,3814.82,185285.31,77937.11,0.297,0
2024-07-16,Hyderabad,FMCG-Food,E-Commerce,284613.86,2513,147,1936.15,206376.09,78237.77,0.31,0
2024-07-16,Hyderabad,FMCG-Beverage,Export,227662.18,4047,149,1527.93,141724.29,85937.89,0.369,0
2024-07-16,Hyderabad,FMCG-Personal Care,General Trade,321976.55,4022,174,1850.44,199171.7,122804.84,0.394,0
2024-07-16,Hyderabad,FMCG-Home Care,General Trade,349248.58,6121,322,1084.62,214539.61,134708.97,0.353,0
2024-07-16,Hyderabad,FMCG-Health,Export,204773.69,1172,40,5119.34,137897.45,66876.24,0.341,0
2024-07-16,Pune,FMCG-Food,Modern Trade,181613.6,1112,44,4127.58,102753.43,78860.17,0.4,0
2024-07-16,Pune,FMCG-Beverage,General Trade,302640.57,2493,131,2310.23,197951.18,104689.38,0.318,0
2024-07-16,Pune,FMCG-Personal Care,Institutional,221991.03,1358,33,6727.0,123852.45,98138.58,0.4,0
2024-07-16,Pune,FMCG-Home Care,Export,227318.69,1347,38,5982.07,160603.98,66714.71,0.288,0
2024-07-16,Pune,FMCG-Health,Modern Trade,237129.39,2366,84,2822.97,156386.17,80743.22,0.334,0
2024-07-16,Ahmedabad,FMCG-Food,General Trade,157360.47,1169,28,5620.02,162470.86,130968.39,0.4,1
2024-07-16,Ahmedabad,FMCG-Beverage,E-Commerce,215839.43,2288,47,4592.33,155505.28,60334.15,0.256,0
2024-07-16,Ahmedabad,FMCG-Personal Care,Modern Trade,266032.75,2959,134,1985.32,185197.24,80835.51,0.331,0
2024-07-16,Ahmedabad,FMCG-Home Care,Institutional,179157.42,1734,66,2714.51,110651.2,68506.22,0.4,0
2024-07-16,Ahmedabad,FMCG-Health,E-Commerce,256329.31,2869,77,3328.95,152395.62,103933.7,0.393,0
2024-07-17,Mumbai,FMCG-Food,Export,293357.88,4204,300,977.86,173698.96,119658.91,0.391,0
2024-07-17,Mumbai,FMCG-Beverage,Modern Trade,392599.19,2820,134,2929.84,287361.56,105237.62,0.358,0
2024-07-17,Mumbai,FMCG-Personal Care,E-Commerce,497959.89,8495,188,2648.72,308436.79,189523.1,0.398,0
2024-07-17,Mumbai,FMCG-Home Care,E-Commerce,172514.3,1015,36,4792.06,269656.86,165022.3,0.4,1
2024-07-17,Mumbai,FMCG-Health,General Trade,233321.59,4464,223,1046.29,173451.18,59870.42,0.294,0
2024-07-17,Delhi,FMCG-Food,General Trade,537241.32,3074,65,8265.25,349517.73,187723.58,0.32,0
2024-07-17,Delhi,FMCG-Beverage,Institutional,379698.54,2693,74,5131.06,271587.29,108111.25,0.265,0
2024-07-17,Delhi,FMCG-Personal Care,Export,313371.28,2294,109,2874.97,205472.63,107898.65,0.351,0
2024-07-17,Delhi,FMCG-Home Care,Institutional,282110.92,4113,178,1584.89,209047.12,73063.8,0.3,0
2024-07-17,Delhi,FMCG-Health,Institutional,265471.3,1691,70,3792.45,159526.27,105945.03,0.399,0
2024-07-17,Bangalore,FMCG-Food,Modern Trade,220572.97,3456,314,702.46,149459.53,71113.44,0.352,0
2024-07-17,Bangalore,FMCG-Beverage,E-Commerce,389084.34,7461,152,2559.77,265261.48,123822.86,0.278,0
2024-07-17,Bangalore,FMCG-Personal Care,Institutional,379258.15,2113,44,8619.5,208945.4,170312.75,0.4,0
2024-07-17,Bangalore,FMCG-Home Care,Export,308985.2,3840,116,2663.67,204606.79,104378.41,0.34,0
2024-07-17,Bangalore,FMCG-Health,E-Commerce,212279.06,1312,65,3265.83,131531.18,80747.89,0.391,0
2024-07-17,Chennai,FMCG-Food,Institutional,280233.2,4738,163,1719.22,179187.63,101045.57,0.369,0
2024-07-17,Chennai,FMCG-Beverage,Institutional,393802.37,2351,54,7292.64,237090.88,156711.49,0.4,0
2024-07-17,Chennai,FMCG-Personal Care,Export,316668.6,3572,102,3104.59,210672.28,105996.32,0.31,0
2024-07-17,Chennai,FMCG-Home Care,Export,310936.76,4322,86,3615.54,181002.32,129934.44,0.4,0
2024-07-17,Chennai,FMCG-Health,Institutional,178585.16,3810,95,1879.84,100474.37,78110.79,0.4,0
2024-07-17,Kolkata,FMCG-Food,Institutional,307689.72,1803,62,4962.74,183368.14,124321.58,0.393,0
2024-07-17,Kolkata,FMCG-Beverage,General Trade,326113.62,2445,53,6153.09,218259.4,107854.21,0.353,0
2024-07-17,Kolkata,FMCG-Personal Care,Institutional,330537.33,1915,56,5902.45,240638.17,89899.15,0.281,0
2024-07-17,Kolkata,FMCG-Home Care,Institutional,412727.99,2749,101,4086.42,264700.96,148027.03,0.357,0
2024-07-17,Kolkata,FMCG-Health,Modern Trade,366757.49,3610,95,3860.61,257707.36,109050.13,0.331,0
2024-07-17,Hyderabad,FMCG-Food,Export,284741.16,4719,134,2124.93,170078.92,114662.23,0.4,0
2024-07-17,Hyderabad,FMCG-Beverage,Modern Trade,274462.84,5029,122,2249.7,195464.89,78997.95,0.262,0
2024-07-17,Hyderabad,FMCG-Personal Care,E-Commerce,258153.26,2583,103,2506.34,167486.04,90667.22,0.339,0
2024-07-17,Hyderabad,FMCG-Home Care,General Trade,407718.3,2547,231,1765.01,240881.59,166836.7,0.393,0
2024-07-17,Hyderabad,FMCG-Health,Export,306720.23,5042,186,1649.03,218008.98,88711.25,0.268,0
2024-07-17,Pune,FMCG-Food,Modern Trade,319767.6,2203,183,1747.36,180196.68,139570.93,0.4,0
2024-07-17,Pune,FMCG-Beverage,Institutional,327974.41,5695,189,1735.31,233665.11,94309.29,0.301,0
2024-07-17,Pune,FMCG-Personal Care,Export,253377.13,1539,69,3672.13,144246.31,109130.83,0.4,0
2024-07-17,Pune,FMCG-Home Care,E-Commerce,193230.3,1393,73,2646.99,134833.32,58396.97,0.298,0
2024-07-17,Pune,FMCG-Health,Export,205906.01,1408,117,1759.88,245196.92,134619.17,0.351,1
2024-07-17,Ahmedabad,FMCG-Food,E-Commerce,176146.49,1224,34,5180.78,115108.19,61038.3,0.34,0
2024-07-17,Ahmedabad,FMCG-Beverage,Institutional,172949.22,3250,154,1123.05,104617.39,68331.83,0.384,0
2024-07-17,Ahmedabad,FMCG-Personal Care,Institutional,286585.75,3393,96,2985.27,163816.48,122769.26,0.4,0
2024-07-17,Ahmedabad,FMCG-Home Care,Institutional,242952.82,1743,37,6566.29,140018.32,102934.51,0.4,0
2024-07-17,Ahmedabad,FMCG-Health,Institutional,175841.98,1236,28,6280.07,124274.52,51567.46,0.28,0
2024-07-18,Mumbai,FMCG-Food,E-Commerce,489905.26,6702,231,2120.8,319298.04,170607.22,0.337,0
2024-07-18,Mumbai,FMCG-Beverage,Export,343159.62,6686,318,1079.12,228693.16,114466.46,0.357,0
2024-07-18,Mumbai,FMCG-Personal Care,Export,505149.71,2812,82,6160.36,279889.43,225260.28,0.4,0
2024-07-18,Mumbai,FMCG-Home Care,Institutional,324390.93,1896,99,3276.68,240462.88,83928.05,0.26,0
2024-07-18,Mumbai,FMCG-Health,Export,351642.34,1999,74,4751.92,222934.09,128708.25,0.354,0
2024-07-18,Delhi,FMCG-Food,Export,402815.79,2615,67,6012.18,230313.35,172502.45,0.4,0
2024-07-18,Delhi,FMCG-Beverage,Export,210384.29,1268,25,8415.37,127759.89,82624.4,0.4,0
2024-07-18,Delhi,FMCG-Personal Care,General Trade,260689.37,5448,123,2119.43,189987.91,70701.46,0.293,0
2024-07-18,Delhi,FMCG-Home Care,General Trade,114198.0,2436,48,2379.13,158534.45,84052.82,0.355,1
2024-07-18,Delhi,FMCG-Health,E-Commerce,341780.3,2249,124,2756.29,224640.86,117139.43,0.318,0
2024-07-18,Bangalore,FMCG-Food,Modern Trade,281126.74,4315,215,1307.57,190127.53,90999.21,0.345,0
2024-07-18,Bangalore,FMCG-Beverage,Export,211546.93,1388,46,4598.85,139519.39,72027.54,0.372,0
2024-07-18,Bangalore,FMCG-Personal Care,Institutional,406925.68,6243,312,1304.25,286767.59,120158.1,0.287,0
2024-07-18,Bangalore,FMCG-Home Care,Modern Trade,242580.18,1629,46,5273.48,148215.03,94365.15,0.398,0
2024-07-18,Bangalore,FMCG-Health,Export,290955.82,3667,83,3505.49,192391.39,98564.43,0.376,0
2024-07-18,Chennai,FMCG-Food,General Trade,339106.21,2502,108,3139.87,204889.74,134216.47,0.396,0
2024-07-18,Chennai,FMCG-Beverage,Modern Trade,194092.2,1207,34,5708.59,126241.93,67850.28,0.373,0
2024-07-18,Chennai,FMCG-Personal Care,Institutional,334458.93,5800,138,2423.62,221884.92,112574.0,0.349,0
2024-07-18,Chennai,FMCG-Home Care,General Trade,215827.36,2854,95,2271.87,159137.55,56689.81,0.279,0
2024-07-18,Chennai,FMCG-Health,General Trade,211768.49,2655,147,1440.6,127483.08,84285.41,0.385,0
2024-07-18,Kolkata,FMCG-Food,Export,246954.01,1473,29,8515.66,171110.39,75843.62,0.319,0
2024-07-18,Kolkata,FMCG-Beverage,Export,345144.09,5028,162,2130.52,245199.98,99944.11,0.293,0
2024-07-18,Kolkata,FMCG-Personal Care,Modern Trade,313354.43,2735,82,3821.4,200699.92,112654.5,0.384,0
2024-07-18,Kolkata,FMCG-Home Care,Modern Trade,280007.12,3732,287,975.63,197869.28,82137.84,0.315,0
2024-07-18,Kolkata,FMCG-Health,Institutional,250125.0,5525,141,1773.94,137790.42,112334.57,0.4,0
2024-07-18,Hyderabad,FMCG-Food,E-Commerce,269873.41,2869,68,3968.73,171893.69,97979.72,0.342,0
2024-07-18,Hyderabad,FMCG-Beverage,Institutional,317883.26,2206,73,4354.57,202921.76,114961.5,0.4,0
2024-07-18,Hyderabad,FMCG-Personal Care,Modern Trade,373004.81,5067,107,3486.03,222033.75,150971.06,0.4,0
2024-07-18,Hyderabad,FMCG-Home Care,Modern Trade,231713.73,1375,49,4728.85,152197.28,79516.46,0.344,0
2024-07-18,Hyderabad,FMCG-Health,Export,216832.04,2252,140,1548.8,145023.46,71808.57,0.354,0
2024-07-18,Pune,FMCG-Food,Institutional,166654.66,1146,95,1754.26,122961.54,43693.12,0.254,0
2024-07-18,Pune,FMCG-Beverage,E-Commerce,321093.49,2620,53,6058.37,202341.22,118752.27,0.363,0
2024-07-18,Pune,FMCG-Personal Care,General Trade,185299.36,1805,47,3942.54,111631.08,73668.28,0.4,0
2024-07-18,Pune,FMCG-Home Care,Modern Trade,331721.76,2317,210,1579.63,212077.17,119644.58,0.336,0
2024-07-18,Pune,FMCG-Health,Institutional,190355.93,1789,63,3021.52,116923.44,73432.5,0.382,0
2024-07-18,Ahmedabad,FMCG-Food,E-Commerce,184376.58,2144,73,2525.71,105532.77,78843.81,0.4,0
2024-07-18,Ahmedabad,FMCG-Beverage,Modern Trade,306819.76,6047,147,2087.21,217198.26,89621.5,0.285,0
2024-07-18,Ahmedabad,FMCG-Personal Care,Modern Trade,290804.22,2009,47,6187.32,188336.5,102467.73,0.362,0
2024-07-18,Ahmedabad,FMCG-Home Care,General Trade,221379.33,1804,100,2213.79,157626.26,63753.07,0.282,0
2024-07-18,Ahmedabad,FMCG-Health,Institutional,599882.92,6987,158,3796.73,214129.89,93489.38,0.315,1
2024-07-19,Mumbai,FMCG-Food,Export,537593.32,3911,177,3037.25,308622.44,228970.88,0.4,0
2024-07-19,Mumbai,FMCG-Beverage,General Trade,411723.35,2564,256,1608.29,230958.1,180765.25,0.4,0
2024-07-19,Mumbai,FMCG-Personal Care,Modern Trade,498164.13,4765,198,2515.98,300838.61,197325.51,0.4,0
2024-07-19,Mumbai,FMCG-Home Care,Export,279687.22,1836,68,4113.05,193611.11,86076.11,0.324,0
2024-07-19,Mumbai,FMCG-Health,Export,518610.89,8697,177,2930.01,350264.4,168346.48,0.327,0
2024-07-19,Delhi,FMCG-Food,Export,434704.54,5733,273,1592.32,270819.2,163885.35,0.392,0
2024-07-19,Delhi,FMCG-Beverage,General Trade,246993.77,3838,89,2775.21,177023.07,69970.7,0.272,0
2024-07-19,Delhi,FMCG-Personal Care,Modern Trade,557848.73,7596,165,3380.9,384977.38,172871.35,0.313,0
2024-07-19,Delhi,FMCG-Home Care,Institutional,388847.69,2474,54,7200.88,246494.4,142353.29,0.35,0
2024-07-19,Delhi,FMCG-Health,Modern Trade,544650.23,3404,72,7564.59,398444.08,146206.15,0.288,0
2024-07-19,Bangalore,FMCG-Food,Export,475820.04,4400,129,3688.53,333507.98,142312.06,0.349,0
2024-07-19,Bangalore,FMCG-Beverage,Export,517328.87,6324,234,2210.81,362107.76,155221.11,0.295,0
2024-07-19,Bangalore,FMCG-Personal Care,Institutional,217422.25,2701,135,1610.54,143312.06,74110.2,0.321,0
2024-07-19,Bangalore,FMCG-Home Care,Export,448259.93,9539,596,752.11,262257.72,186002.21,0.4,0
2024-07-19,Bangalore,FMCG-Health,Modern Trade,484858.3,7059,294,1649.18,317623.76,167234.54,0.374,0
2024-07-19,Chennai,FMCG-Food,E-Commerce,252980.63,1649,40,6324.52,171553.83,81426.8,0.298,0
2024-07-19,Chennai,FMCG-Beverage,General Trade,234819.53,1564,82,2863.65,161426.5,73393.03,0.338,0
2024-07-19,Chennai,FMCG-Personal Care,General Trade,213713.81,1491,43,4970.09,122695.78,91018.03,0.4,0
2024-07-19,Chennai,FMCG-Home Care,Institutional,366469.52,2963,164,2234.57,232191.28,134278.24,0.367,0
2024-07-19,Chennai,FMCG-Health,General Trade,307066.66,3070,95,3232.28,175617.53,131449.13,0.4,0
2024-07-19,Kolkata,FMCG-Food,E-Commerce,384576.94,2931,77,4994.51,234684.65,149892.3,0.4,0
2024-07-19,Kolkata,FMCG-Beverage,Institutional,399033.66,5225,118,3381.64,279469.81,119563.85,0.294,0
2024-07-19,Kolkata,FMCG-Personal Care,General Trade,400824.04,4761,136,2947.24,268188.36,132635.68,0.344,0
2024-07-19,Kolkata,FMCG-Home Care,E-Commerce,329963.05,4643,422,781.9,218759.72,111203.33,0.311,0
2024-07-19,Kolkata,FMCG-Health,Modern Trade,144416.76,1219,87,1659.96,194964.92,77562.89,0.254,1
2024-07-19,Hyderabad,FMCG-Food,Export,453270.59,3842,226,2005.62,251414.32,201856.27,0.4,0
2024-07-19,Hyderabad,FMCG-Beverage,Export,371809.44,4720,100,3718.09,216131.2,155678.24,0.4,0
2024-07-19,Hyderabad,FMCG-Personal Care,Modern Trade,341273.0,3882,92,3709.49,238557.27,102715.74,0.29,0
2024-07-19,Hyderabad,FMCG-Home Care,E-Commerce,369328.78,2094,80,4616.61,220185.17,149143.6,0.4,0
2024-07-19,Hyderabad,FMCG-Health,Institutional,428531.98,5145,183,2341.7,258412.53,170119.45,0.378,0
2024-07-19,Pune,FMCG-Food,E-Commerce,411500.8,2605,93,4424.74,262841.06,148659.74,0.39,0
2024-07-19,Pune,FMCG-Beverage,E-Commerce,436094.48,2811,72,6056.87,311061.59,125032.89,0.246,0
2024-07-19,Pune,FMCG-Personal Care,General Trade,208969.43,1402,53,3942.82,153609.58,55359.84,0.27,0
2024-07-19,Pune,FMCG-Home Care,General Trade,431434.26,4191,95,4541.41,296053.24,135381.01,0.303,0
2024-07-19,Pune,FMCG-Health,General Trade,200693.94,1134,23,8725.82,125467.25,75226.69,0.387,0
2024-07-19,Ahmedabad,FMCG-Food,Modern Trade,362669.23,2994,62,5849.5,238970.39,123698.84,0.313,0
2024-07-19,Ahmedabad,FMCG-Beverage,General Trade,195636.23,2929,83,2357.06,146052.73,49583.5,0.265,0
2024-07-19,Ahmedabad,FMCG-Personal Care,Modern Trade,254377.3,2696,67,3796.68,186430.3,67947.0,0.283,0
2024-07-19,Ahmedabad,FMCG-Home Care,Export,194812.26,2193,137,1421.99,144553.18,50259.08,0.25,0
2024-07-19,Ahmedabad,FMCG-Health,E-Commerce,222864.92,1963,70,3183.78,136701.83,86163.09,0.376,0
2024-07-20,Mumbai,FMCG-Food,Modern Trade,311079.13,1849,71,4381.4,212930.48,98148.65,0.296,0
2024-07-20,Mumbai,FMCG-Beverage,E-Commerce,490829.17,7802,650,755.12,279704.96,211124.2,0.4,0
2024-07-20,Mumbai,FMCG-Personal Care,General Trade,300486.59,2669,157,1913.93,168066.23,132420.36,0.4,0
2024-07-20,Mumbai,FMCG-Home Care,Export,339417.99,2019,51,6655.25,248743.46,90674.53,0.272,0
2024-07-20,Mumbai,FMCG-Health,Export,266804.63,1831,140,1905.75,157027.73,109776.9,0.375,0
2024-07-20,Delhi,FMCG-Food,E-Commerce,426960.35,3856,87,4907.59,309593.45,117366.91,0.291,0
2024-07-20,Delhi,FMCG-Beverage,Export,376224.54,2605,63,5971.82,229728.29,146496.25,0.4,0
2024-07-20,Delhi,FMCG-Personal Care,General Trade,448653.46,5037,102,4398.56,336414.84,112238.62,0.232,0
2024-07-20,Delhi,FMCG-Home Care,Export,234341.26,2284,91,2575.18,162714.13,71627.13,0.355,0
2024-07-20,Delhi,FMCG-Health,E-Commerce,303677.02,3054,109,2786.03,222085.34,81591.68,0.279,0
2024-07-20,Bangalore,FMCG-Food,Modern Trade,385096.97,7355,459,838.99,282149.96,102947.01,0.281,0
2024-07-20,Bangalore,FMCG-Beverage,Export,498881.67,3221,67,7446.0,310661.42,188220.25,0.37,0
2024-07-20,Bangalore,FMCG-Personal Care,Modern Trade,380897.35,2522,84,4534.49,220097.06,160800.28,0.4,0
2024-07-20,Bangalore,FMCG-Home Care,General Trade,252357.55,1632,81,3115.53,147614.1,104743.45,0.4,0
2024-07-20,Bangalore,FMCG-Health,E-Commerce,465070.41,3097,93,5000.76,271484.11,193586.3,0.4,0
2024-07-20,Chennai,FMCG-Food,E-Commerce,164531.61,1386,44,3739.35,222066.59,148381.1,0.4,1
2024-07-20,Chennai,FMCG-Beverage,Export,458829.77,4797,117,3921.62,295432.6,163397.17,0.354,0
2024-07-20,Chennai,FMCG-Personal Care,Modern Trade,288744.97,2888,65,4442.23,159441.23,129303.74,0.4,0
2024-07-20,Chennai,FMCG-Home Care,Export,335707.45,3933,81,4144.54,196792.93,138914.52,0.4,0
2024-07-20,Chennai,FMCG-Health,Modern Trade,412159.91,6501,132,3122.42,305769.11,106390.8,0.242,0
2024-07-20,Kolkata,FMCG-Food,E-Commerce,350650.25,4195,131,2676.72,212088.87,138561.37,0.371,0
2024-07-20,Kolkata,FMCG-Beverage,Institutional,275172.64,1595,48,5732.76,188704.09,86468.56,0.293,0
2024-07-20,Kolkata,FMCG-Personal Care,E-Commerce,301042.65,2495,178,1691.25,205629.86,95412.78,0.317,0
2024-07-20,Kolkata,FMCG-Home Care,General Trade,381196.87,2698,224,1701.77,271250.15,109946.72,0.311,0
2024-07-20,Kolkata,FMCG-Health,E-Commerce,257276.08,4588,111,2317.8,172033.87,85242.22,0.361,0
2024-07-20,Hyderabad,FMCG-Food,Modern Trade,441805.09,3426,77,5737.73,330641.43,111163.65,0.228,0
2024-07-20,Hyderabad,FMCG-Beverage,General Trade,270280.42,2013,77,3510.14,162340.48,107939.95,0.358,0
2024-07-20,Hyderabad,FMCG-Personal Care,Institutional,266399.99,4769,238,1119.33,183709.63,82690.37,0.312,0
2024-07-20,Hyderabad,FMCG-Home Care,Institutional,430331.45,2754,91,4728.92,242313.65,188017.8,0.4,0
2024-07-20,Hyderabad,FMCG-Health,Modern Trade,265177.99,1934,55,4821.42,180056.39,85121.61,0.315,0
2024-07-20,Pune,FMCG-Food,E-Commerce,342880.47,2696,65,5275.08,217512.08,125368.4,0.365,0
2024-07-20,Pune,FMCG-Beverage,Export,402761.12,3229,80,5034.51,262248.64,140512.48,0.343,0
2024-07-20,Pune,FMCG-Personal Care,Institutional,463002.95,3542,72,6430.6,332355.97,130646.98,0.277,0
2024-07-20,Pune,FMCG-Home Care,E-Commerce,306288.47,2698,71,4313.92,174883.85,131404.62,0.4,0
2024-07-20,Pune,FMCG-Health,Export,330205.05,3027,79,4179.81,228184.72,102020.33,0.287,0
2024-07-20,Ahmedabad,FMCG-Food,Modern Trade,355938.65,2097,53,6715.82,216650.83,139287.82,0.4,0
2024-07-20,Ahmedabad,FMCG-Beverage,General Trade,260015.2,2863,68,3823.75,170097.58,89917.62,0.364,0
2024-07-20,Ahmedabad,FMCG-Personal Care,General Trade,274854.65,1593,66,4164.46,194671.11,80183.55,0.276,0
2024-07-20,Ahmedabad,FMCG-Home Care,Institutional,357937.95,6558,218,1641.92,247408.64,110529.31,0.323,0
2024-07-20,Ahmedabad,FMCG-Health,General Trade,266045.92,2019,59,4509.25,171481.66,94564.25,0.342,0
2024-07-21,Mumbai,FMCG-Food,General Trade,357676.08,3034,91,3930.51,260226.98,97449.11,0.271,0
2024-07-21,Mumbai,FMCG-Beverage,General Trade,339160.82,3811,108,3140.38,241331.26,97829.56,0.304,0
2024-07-21,Mumbai,FMCG-Personal Care,Modern Trade,486459.55,3442,95,5120.63,308645.77,177813.78,0.31,0
2024-07-21,Mumbai,FMCG-Home Care,General Trade,370560.25,5137,256,1447.5,254666.02,115894.23,0.298,0
2024-07-21,Mumbai,FMCG-Health,General Trade,452633.32,3925,163,2776.89,278726.59,173906.73,0.373,0
2024-07-21,Delhi,FMCG-Food,E-Commerce,397641.1,2487,59,6739.68,239651.97,157989.12,0.4,0
2024-07-21,Delhi,FMCG-Beverage,Institutional,494386.71,3800,380,1301.02,339721.44,154665.26,0.297,0
2024-07-21,Delhi,FMCG-Personal Care,Modern Trade,381206.68,2259,150,2541.38,234203.58,147003.1,0.365,0
2024-07-21,Delhi,FMCG-Home Care,General Trade,361363.4,8027,729,495.7,200299.52,161063.87,0.4,0
2024-07-21,Delhi,FMCG-Health,Export,534738.62,4952,495,1080.28,374050.29,160688.33,0.295,0
